user_id,learning_path_id_1,learning_path_id_2,learning_path_id_3,learning_path_id_4,learning_path_id_5,learning_path_id_6,learning_path_id_7,learning_path_id_8,learning_path_id_9,learning_path_id_10,learning_path_id_11,learning_path_id_12,learning_path_id_13,learning_path_id_14,learning_path_id_15,learning_path_id_16,learning_path_id_17,learning_path_id_18,learning_path_id_19,learning_path_id_20
335,84.5,84.75,88.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,79.0,0.0,0.0,80.0,74.0,0.0,0.0,0.0
336,0.0,77.75,78.0,0.0,0.0,0.0,0.0,0.0,70.0,76.0,0.0,0.0,82.0,0.0,0.0,0.0,86.0,82.0,0.0,80.5
337,84.0,77.75,0.0,0.0,81.0,0.0,0.0,69.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,86.0,83.0,0.0,0.0,0.0
338,0.0,76.5,69.0,87.0,87.0,0.0,77.0,86.0,0.0,82.0,69.0,80.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0
339,0.0,82.75,75.0,0.0,71.0,73.0,79.67,0.0,86.0,0.0,0.0,71.0,0.0,0.0,0.0,76.0,84.0,0.0,0.0,0.0
340,0.0,78.75,92.0,0.0,0.0,0.0,0.0,79.0,74.0,0.0,0.0,69.0,0.0,76.0,0.0,0.0,75.0,0.0,0.0,0.0
341,90.0,78.25,0.0,92.0,0.0,77.0,0.0,0.0,62.0,79.0,0.0,0.0,85.0,80.0,85.0,82.0,69.0,80.0,0.0,0.0
342,0.0,79.5,0.0,80.0,0.0,0.0,0.0,0.0,79.0,0.0,68.0,0.0,87.0,67.0,0.0,78.5,82.0,0.0,87.0,0.0
343,72.0,79.0,0.0,83.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,83.0,66.0,91.0,94.0,0.0,0.0,75.0
344,0.0,79.0,0.0,0.0,88.0,0.0,0.0,74.0,0.0,0.0,89.0,0.0,89.0,0.0,0.0,83.0,78.0,0.0,77.0,0.0
345,0.0,74.5,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,70.0,0.0,85.5,0.0,0.0,0.0,74.5,88.0,0.0,0.0
346,82.0,72.75,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,88.0,76.0,0.0,0.0
347,0.0,86.5,80.0,79.0,0.0,78.0,0.0,0.0,0.0,86.5,0.0,0.0,0.0,77.0,0.0,87.5,82.0,0.0,78.0,93.0
348,0.0,80.75,0.0,88.0,0.0,0.0,77.0,0.0,0.0,0.0,80.0,84.0,79.0,0.0,0.0,84.0,79.0,0.0,0.0,0.0
349,0.0,80.75,78.0,0.0,83.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,83.0,86.0,0.0,0.0,0.0
350,0.0,78.75,0.0,94.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,77.33,0.0,87.0,86.0,83.0,68.0,0.0,81.0,0.0
351,68.0,79.0,0.0,79.0,0.0,0.0,0.0,82.0,0.0,0.0,68.0,0.0,0.0,72.0,67.0,0.0,78.0,0.0,0.0,0.0
352,80.5,76.6,0.0,0.0,0.0,0.0,84.5,83.5,0.0,0.0,0.0,79.5,0.0,80.0,0.0,0.0,81.0,0.0,0.0,0.0
353,0.0,88.5,75.0,0.0,0.0,0.0,70.0,0.0,80.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,89.0,73.0,0.0,89.0
354,0.0,81.0,76.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,85.0,85.0,0.0,85.0,78.0,0.0,98.0
355,86.0,85.0,89.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,90.0,89.0,78.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
356,74.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,81.33,0.0
357,0.0,82.75,82.0,0.0,83.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,91.0,0.0,76.0,0.0,92.0,0.0,81.0,0.0
358,0.0,78.75,77.0,0.0,86.0,73.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0
359,0.0,81.67,71.0,0.0,84.33,0.0,0.0,80.67,0.0,0.0,0.0,0.0,83.0,0.0,73.0,0.0,77.0,0.0,0.0,0.0
360,0.0,76.0,69.0,0.0,75.0,88.0,82.0,0.0,77.0,92.0,0.0,0.0,0.0,73.0,0.0,0.0,80.0,0.0,0.0,86.0
361,0.0,75.2,98.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,90.0,0.0,0.0,76.0
362,80.0,80.75,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,75.0,95.0,0.0,0.0,0.0
363,77.0,82.67,85.0,90.0,0.0,86.0,88.0,0.0,0.0,81.0,0.0,0.0,64.0,0.0,0.0,0.0,80.5,77.5,0.0,0.0
364,0.0,73.67,0.0,0.0,85.0,0.0,97.0,0.0,0.0,0.0,79.0,81.0,0.0,0.0,0.0,0.0,74.0,78.0,0.0,0.0
365,0.0,77.75,0.0,0.0,0.0,69.0,83.0,81.5,0.0,0.0,91.0,0.0,78.0,0.0,0.0,0.0,90.0,84.0,0.0,0.0
366,92.0,71.75,0.0,74.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,88.5,0.0,95.0,0.0
367,80.0,85.67,73.0,0.0,0.0,0.0,78.0,0.0,85.0,0.0,0.0,75.0,76.0,0.0,0.0,0.0,88.0,0.0,80.0,79.0
368,0.0,84.75,0.0,71.33,0.0,0.0,0.0,0.0,76.0,73.5,0.0,0.0,0.0,0.0,0.0,80.5,87.0,0.0,83.0,0.0
369,78.0,84.25,0.0,0.0,76.0,0.0,85.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,76.0,78.0,0.0,0.0,0.0
370,81.0,83.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,81.0,0.0,0.0,84.0,95.0,77.0,0.0,73.0,0.0,0.0,0.0
371,73.0,79.75,0.0,0.0,78.0,0.0,0.0,0.0,87.0,94.0,94.0,75.0,0.0,0.0,0.0,80.0,71.0,79.0,0.0,82.0
372,0.0,81.75,0.0,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,80.0,0.0,78.5,0.0,0.0,0.0
373,0.0,79.0,0.0,81.0,0.0,0.0,79.0,0.0,0.0,73.0,74.0,71.0,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0
374,82.0,80.25,0.0,0.0,95.0,0.0,74.0,0.0,0.0,86.0,0.0,0.0,80.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
375,0.0,78.5,70.0,0.0,0.0,64.0,0.0,68.0,0.0,84.0,0.0,0.0,81.0,75.5,0.0,73.0,74.0,78.0,0.0,0.0
376,82.0,89.2,0.0,0.0,86.0,79.0,0.0,0.0,0.0,0.0,68.0,0.0,80.0,0.0,0.0,0.0,78.0,0.0,0.0,92.0
377,0.0,90.5,0.0,74.0,0.0,0.0,0.0,72.0,70.0,0.0,0.0,0.0,84.0,71.0,0.0,92.0,76.0,77.0,0.0,90.0
378,0.0,81.2,0.0,74.0,71.0,0.0,75.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0
379,0.0,73.5,0.0,85.0,80.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,78.0,78.0,72.0,0.0,0.0
380,83.0,80.5,0.0,0.0,0.0,0.0,91.0,0.0,66.0,79.0,0.0,0.0,0.0,77.0,86.0,83.0,86.0,74.0,75.0,0.0
381,0.0,79.4,0.0,0.0,0.0,0.0,0.0,90.0,67.0,74.0,0.0,0.0,85.0,0.0,80.0,0.0,69.0,76.0,0.0,0.0
382,74.0,79.75,78.5,0.0,0.0,0.0,0.0,0.0,0.0,93.0,79.0,84.0,0.0,75.0,86.0,0.0,79.0,0.0,86.0,0.0
383,0.0,76.4,0.0,83.0,82.5,0.0,0.0,0.0,81.0,0.0,0.0,83.5,0.0,0.0,0.0,0.0,82.0,0.0,77.0,0.0
384,74.5,78.25,81.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,88.0,0.0,81.0,0.0,0.0,0.0,84.5,0.0,0.0,0.0
385,0.0,80.0,84.0,0.0,0.0,67.0,0.0,87.0,0.0,0.0,70.0,0.0,0.0,0.0,81.5,0.0,86.0,0.0,84.0,0.0
386,0.0,77.0,83.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,81.0,88.0,0.0,0.0,85.5,85.0,0.0,0.0
387,0.0,76.75,74.0,82.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,76.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,82.5
388,0.0,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,86.0,63.0,72.0,93.0,0.0
389,74.0,83.75,0.0,0.0,0.0,77.0,0.0,0.0,63.0,0.0,0.0,83.33,0.0,0.0,0.0,0.0,89.0,0.0,83.0,0.0
390,65.0,84.25,0.0,0.0,0.0,0.0,72.0,85.0,0.0,0.0,0.0,79.0,76.0,0.0,0.0,77.0,96.0,85.0,0.0,0.0
391,0.0,85.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,79.0,0.0,0.0,83.0,74.0,79.0,79.0,0.0
392,0.0,76.5,76.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,76.0,76.0,0.0,0.0,0.0,73.0,71.0,0.0,0.0,0.0
393,0.0,77.5,73.0,0.0,81.0,0.0,86.0,0.0,0.0,0.0,0.0,77.0,86.5,76.0,0.0,0.0,80.0,0.0,73.0,0.0
394,0.0,84.4,0.0,91.0,0.0,75.0,76.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,85.5,85.0,0.0,0.0,0.0
395,0.0,80.0,0.0,0.0,67.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,67.0,0.0,79.0,0.0
396,0.0,81.4,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,85.0,91.0,82.0,85.0,0.0,81.0,72.0,75.0,0.0,71.0
397,0.0,77.25,77.0,0.0,0.0,0.0,83.0,0.0,0.0,90.0,69.0,67.0,74.0,84.5,0.0,0.0,85.0,0.0,87.0,0.0
398,0.0,73.75,0.0,0.0,74.0,90.0,0.0,0.0,0.0,0.0,79.5,82.0,0.0,0.0,0.0,0.0,81.0,0.0,87.0,0.0
399,0.0,77.0,0.0,0.0,66.0,75.0,0.0,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,89.5,87.5,0.0,0.0,0.0
400,0.0,77.0,0.0,0.0,81.0,79.0,78.0,71.0,0.0,0.0,79.0,80.0,76.0,0.0,87.0,0.0,89.5,70.0,0.0,83.0
401,0.0,80.8,0.0,0.0,0.0,84.0,0.0,90.0,0.0,0.0,0.0,83.0,79.0,84.0,0.0,0.0,88.0,0.0,85.5,0.0
402,62.0,81.5,0.0,0.0,0.0,0.0,79.0,0.0,86.0,0.0,0.0,78.5,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
403,0.0,80.25,78.0,0.0,85.0,71.0,0.0,78.0,0.0,66.0,0.0,0.0,65.0,0.0,0.0,0.0,73.5,0.0,0.0,79.0
404,0.0,82.75,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,87.0,0.0,74.0,68.0
405,0.0,77.25,0.0,89.0,0.0,67.0,74.0,81.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,85.0,86.5,81.0,0.0,68.0
406,0.0,82.75,0.0,0.0,0.0,70.0,0.0,80.0,0.0,88.0,0.0,72.0,0.0,0.0,78.0,0.0,71.0,92.0,72.0,82.0
407,0.0,84.0,0.0,0.0,0.0,0.0,81.33,72.0,0.0,66.0,0.0,0.0,0.0,0.0,82.0,0.0,79.5,81.0,0.0,79.0
408,0.0,84.25,69.0,82.0,0.0,0.0,0.0,77.0,0.0,73.0,0.0,76.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0
409,0.0,77.0,0.0,82.0,0.0,0.0,0.0,87.0,0.0,0.0,79.0,76.0,76.0,0.0,0.0,0.0,78.0,76.0,0.0,0.0
410,0.0,86.25,68.0,79.0,0.0,92.0,72.5,83.0,78.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,90.0,73.0,0.0,79.0
411,0.0,80.4,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,81.0,0.0,85.0,91.0,0.0,0.0,86.0,0.0,82.0,0.0
412,0.0,82.25,86.0,0.0,0.0,80.0,0.0,0.0,75.0,0.0,73.0,0.0,0.0,78.0,75.0,0.0,68.0,87.0,0.0,79.0
413,0.0,77.75,0.0,79.0,77.0,0.0,0.0,67.0,0.0,0.0,0.0,79.5,0.0,0.0,77.0,0.0,82.0,80.0,0.0,88.0
414,78.0,78.75,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,76.0,80.0,77.0,0.0,0.0,75.0,71.0,71.0,0.0,81.0
415,82.0,77.25,0.0,79.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,74.0,0.0,91.0,0.0,72.0,65.0,0.0,0.0
416,82.0,78.25,0.0,69.0,85.0,0.0,0.0,85.0,0.0,75.0,77.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,88.0,0.0
417,0.0,77.8,83.0,0.0,0.0,0.0,80.0,90.0,93.0,0.0,81.0,88.0,0.0,0.0,0.0,80.0,93.0,0.0,97.0,0.0
418,0.0,72.0,0.0,0.0,0.0,92.0,72.0,0.0,82.0,86.0,79.5,0.0,0.0,85.0,89.0,0.0,85.0,0.0,0.0,0.0
419,79.0,84.0,78.0,83.0,0.0,88.0,0.0,0.0,0.0,87.0,0.0,0.0,72.0,70.0,0.0,0.0,84.0,0.0,0.0,0.0
420,87.0,79.5,71.0,0.0,89.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,82.5,80.0,75.0,0.0,0.0,0.0
421,0.0,79.75,73.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,76.0,65.0,0.0,84.0,0.0,84.0,84.0,0.0,85.0
422,0.0,81.75,0.0,72.0,0.0,88.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,92.0,76.0,74.0,81.0,79.0,0.0,0.0
423,0.0,71.75,0.0,0.0,0.0,0.0,0.0,0.0,81.5,0.0,0.0,87.0,0.0,0.0,87.0,73.0,77.0,70.0,85.0,0.0
424,0.0,82.5,72.0,0.0,92.0,0.0,83.0,0.0,0.0,81.0,0.0,0.0,80.0,0.0,0.0,0.0,72.0,83.0,0.0,85.0
425,73.0,81.5,0.0,0.0,76.0,75.0,0.0,0.0,0.0,0.0,74.0,0.0,73.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0
426,0.0,82.4,0.0,92.0,0.0,85.0,0.0,0.0,82.0,0.0,72.0,99.0,0.0,0.0,0.0,80.0,82.0,0.0,76.0,0.0
427,0.0,78.75,0.0,0.0,0.0,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,81.0,77.0,82.0,81.0,0.0,84.0,0.0
428,75.0,76.0,0.0,76.0,0.0,0.0,0.0,84.0,0.0,0.0,77.5,0.0,76.0,0.0,82.0,83.0,60.0,0.0,77.0,81.0
429,0.0,78.75,91.0,0.0,0.0,78.0,0.0,0.0,0.0,74.0,0.0,0.0,69.0,0.0,0.0,0.0,90.0,0.0,0.0,83.0
430,0.0,78.25,0.0,0.0,0.0,0.0,0.0,86.0,0.0,69.0,0.0,0.0,0.0,78.0,78.0,0.0,71.0,0.0,0.0,0.0
431,73.0,79.5,0.0,0.0,0.0,0.0,0.0,78.5,0.0,75.0,0.0,0.0,0.0,0.0,84.5,0.0,84.0,69.0,64.0,0.0
432,0.0,79.25,83.0,71.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,78.67,0.0,0.0,0.0,73.0,0.0,0.0,0.0
433,0.0,80.5,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,81.0,0.0,87.0,80.0,0.0,79.0,0.0
434,76.0,80.25,0.0,0.0,0.0,0.0,77.0,0.0,76.0,78.0,0.0,88.0,0.0,0.0,84.0,87.0,66.0,0.0,0.0,0.0
435,0.0,77.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,78.0,89.0,0.0,0.0,0.0,79.0,83.5,0.0,0.0
436,86.0,80.33,0.0,0.0,69.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,79.5,0.0
437,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,76.67,83.0,99.0
438,82.0,83.8,0.0,76.0,0.0,0.0,82.0,0.0,0.0,74.5,0.0,82.0,0.0,0.0,0.0,0.0,68.5,75.0,86.0,0.0
439,0.0,80.5,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,79.0,86.0,83.0,83.0,69.0,0.0,72.0
440,0.0,76.25,0.0,0.0,0.0,83.0,0.0,0.0,0.0,78.0,0.0,73.0,0.0,0.0,89.0,0.0,78.0,0.0,91.0,0.0
441,75.0,75.75,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,82.0,0.0,0.0,0.0,75.0,84.5,0.0,0.0,74.33
442,0.0,74.25,73.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,93.0,0.0,78.0,0.0,0.0,77.0,0.0,80.0,0.0
443,75.0,80.25,0.0,0.0,74.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,77.0,79.0,96.0,0.0,86.0,66.0
444,0.0,85.25,75.0,0.0,73.0,0.0,76.0,83.0,0.0,89.0,76.0,67.0,0.0,90.0,0.0,0.0,77.0,77.0,0.0,0.0
445,72.5,82.5,0.0,0.0,82.0,0.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,81.0,0.0
446,0.0,79.5,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,72.0,80.0,83.0,0.0,81.0
447,0.0,88.75,0.0,0.0,66.0,0.0,0.0,87.0,77.0,0.0,84.0,0.0,73.0,0.0,0.0,87.0,84.0,0.0,0.0,71.0
448,0.0,79.5,82.0,0.0,89.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,79.0,0.0,80.5,87.0,66.0,0.0,0.0
449,72.0,80.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,96.0,0.0,0.0,0.0,78.0,95.0,82.0,82.0
450,0.0,84.0,0.0,94.0,80.0,85.0,0.0,0.0,76.5,75.0,0.0,0.0,0.0,81.0,0.0,0.0,87.0,0.0,90.0,0.0
451,80.0,77.5,0.0,95.0,84.0,0.0,0.0,0.0,83.0,74.0,0.0,0.0,0.0,0.0,72.0,0.0,70.0,0.0,0.0,0.0
452,82.0,79.5,0.0,0.0,84.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,76.0,84.0,0.0,0.0
453,77.0,77.25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,78.0,0.0,0.0
454,93.5,86.5,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,76.0,0.0,73.0,0.0,71.0,0.0,63.0,0.0,72.0,0.0
455,0.0,85.2,0.0,83.0,0.0,0.0,0.0,0.0,80.0,0.0,70.0,0.0,90.0,0.0,0.0,0.0,92.0,0.0,0.0,78.5
456,0.0,75.25,92.0,0.0,0.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,76.0,74.0,82.0,0.0
457,71.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,78.0,74.0,79.0,0.0,77.0,79.0,0.0,76.0,77.0,0.0,0.0
458,0.0,82.75,80.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,81.0,77.0,0.0,0.0,76.0
459,0.0,79.0,0.0,0.0,86.0,82.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,78.0,0.0,91.5,81.0,0.0,0.0
460,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,74.5,0.0,71.0,0.0,0.0,0.0
461,73.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,92.0,80.0,0.0,0.0,80.0,0.0,91.5,74.0,0.0,0.0
462,0.0,75.25,0.0,0.0,0.0,0.0,0.0,81.0,64.0,72.0,76.5,0.0,0.0,0.0,0.0,71.0,75.0,0.0,0.0,85.0
463,0.0,77.0,74.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,92.0,76.5,78.0,0.0,0.0
464,0.0,82.4,73.0,0.0,0.0,0.0,83.25,76.0,80.0,0.0,0.0,89.0,70.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
465,0.0,77.75,0.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,84.0,73.0,0.0,0.0,83.0
466,0.0,86.5,0.0,0.0,0.0,73.0,0.0,67.0,76.0,77.5,0.0,85.0,0.0,0.0,0.0,0.0,83.0,0.0,92.0,79.5
467,80.0,79.75,0.0,0.0,0.0,0.0,0.0,91.0,0.0,81.0,85.0,81.0,87.0,86.0,0.0,0.0,81.0,0.0,0.0,78.0
468,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,85.0,81.0,0.0,0.0,84.0,87.0,64.0,78.0,0.0
469,86.0,80.0,0.0,0.0,77.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,79.0,0.0,0.0,0.0
470,0.0,82.0,0.0,73.0,0.0,77.5,0.0,0.0,0.0,0.0,76.0,0.0,76.0,80.0,0.0,79.0,78.33,0.0,0.0,0.0
471,0.0,77.0,0.0,0.0,0.0,89.0,0.0,80.0,74.0,0.0,0.0,69.0,0.0,0.0,77.0,0.0,97.0,0.0,0.0,72.0
472,0.0,83.5,76.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,75.0,87.0,0.0,0.0,0.0
473,95.0,73.75,0.0,0.0,0.0,83.0,72.0,0.0,0.0,0.0,82.0,86.0,0.0,0.0,83.0,0.0,84.0,83.0,0.0,0.0
474,91.0,77.8,0.0,96.0,78.0,0.0,0.0,0.0,81.0,76.0,0.0,0.0,0.0,83.0,0.0,0.0,77.0,89.0,0.0,0.0
475,0.0,85.25,0.0,0.0,77.0,81.0,0.0,72.0,72.0,0.0,0.0,0.0,87.5,63.0,0.0,0.0,80.0,86.0,0.0,89.0
476,0.0,87.25,0.0,0.0,86.5,81.0,0.0,0.0,0.0,66.0,0.0,0.0,78.0,80.0,0.0,0.0,77.5,0.0,0.0,0.0
477,0.0,79.0,0.0,0.0,86.0,89.0,0.0,91.0,0.0,75.0,0.0,84.5,0.0,84.0,0.0,79.0,85.33,0.0,87.0,0.0
478,0.0,86.25,0.0,76.0,0.0,94.0,0.0,0.0,69.0,84.0,0.0,0.0,0.0,0.0,0.0,71.5,89.0,83.0,0.0,0.0
479,0.0,83.25,71.0,0.0,0.0,0.0,83.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0
480,80.0,79.75,0.0,77.0,0.0,0.0,80.0,78.0,74.0,0.0,0.0,87.0,0.0,65.0,0.0,0.0,71.0,0.0,0.0,0.0
481,0.0,83.25,0.0,0.0,0.0,85.0,0.0,67.0,0.0,0.0,74.0,87.5,0.0,0.0,0.0,0.0,83.0,71.0,0.0,0.0
482,0.0,80.0,0.0,0.0,85.0,0.0,0.0,95.0,0.0,0.0,0.0,87.0,82.0,91.0,0.0,81.25,88.0,0.0,75.5,0.0
483,0.0,79.5,64.0,0.0,0.0,84.0,84.0,0.0,0.0,75.0,87.0,0.0,85.0,81.0,83.0,0.0,88.0,0.0,83.0,85.0
484,74.0,77.25,80.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,80.0,72.0
485,78.0,76.25,0.0,0.0,89.0,0.0,0.0,0.0,68.0,71.0,75.0,0.0,70.0,0.0,78.0,90.0,82.0,0.0,0.0,0.0
486,0.0,79.75,0.0,0.0,0.0,88.0,0.0,93.0,79.0,81.0,0.0,81.0,80.0,0.0,0.0,67.0,81.0,0.0,83.5,0.0
487,0.0,77.25,0.0,0.0,85.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,86.0,77.5
488,0.0,73.75,0.0,0.0,74.0,0.0,69.0,69.0,0.0,79.0,90.0,0.0,0.0,0.0,78.0,73.5,78.0,79.0,0.0,0.0
489,0.0,75.5,0.0,0.0,97.0,0.0,82.0,0.0,75.0,83.0,0.0,81.0,77.5,0.0,89.0,75.0,81.0,71.0,0.0,0.0
490,0.0,77.4,0.0,0.0,85.0,0.0,0.0,0.0,75.0,83.0,0.0,0.0,0.0,72.0,0.0,0.0,85.0,0.0,0.0,87.0
491,73.0,78.5,0.0,78.0,98.0,0.0,0.0,86.5,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,72.0
492,0.0,81.0,0.0,0.0,0.0,0.0,83.0,81.0,0.0,0.0,0.0,77.5,67.0,79.0,0.0,0.0,70.0,0.0,0.0,0.0
493,0.0,81.6,71.0,76.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5,0.0,0.0,0.0,90.0,83.5,0.0
494,82.0,78.75,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,79.0,87.0,85.0,86.0,0.0,0.0,98.0,0.0,0.0,0.0
495,0.0,82.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,76.5,72.0,0.0,79.5,0.0,83.0,0.0
496,83.0,73.0,0.0,0.0,81.0,0.0,0.0,0.0,83.0,0.0,0.0,84.0,0.0,0.0,0.0,81.0,91.0,0.0,84.0,79.0
497,70.0,80.75,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,88.0,0.0,70.5,0.0,0.0,74.0,0.0,76.0,0.0
498,0.0,77.4,78.0,0.0,0.0,0.0,0.0,79.5,0.0,73.0,0.0,73.0,0.0,81.0,0.0,0.0,75.0,0.0,0.0,77.0
499,84.0,79.5,73.0,78.0,0.0,0.0,0.0,0.0,73.5,0.0,0.0,0.0,0.0,65.0,0.0,85.0,93.0,0.0,0.0,0.0
500,81.0,82.75,0.0,0.0,86.0,0.0,79.0,84.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,84.0,0.0,84.0,90.5
501,0.0,76.0,0.0,0.0,0.0,72.0,85.0,0.0,0.0,0.0,69.0,0.0,82.0,76.5,0.0,0.0,72.0,98.0,89.0,0.0
502,0.0,80.5,81.0,87.0,0.0,0.0,67.0,0.0,0.0,0.0,79.0,0.0,73.0,0.0,0.0,0.0,76.75,0.0,79.0,0.0
